kırkgeçit	1216492393.000000
Koçovası	1422092946.000000
ılıca	1226207304.000000
safralı	1421912976.000000
sarsılış	1216540188.000000
şapkacılık	1216551442.000000
puku	1420138748.000000
adedimürettep	1317352558.000000
aldırtmak	1421687570.000000
iştirak etmek	1421738304.000000
okuma birimi	1254253721.000000
Durmuşköy	1422049527.000000
Basırlı	1398242721.000000
TESEV	1196681496.000000
Limburgca	1372012237.000000
salyamsı	1421913694.000000
Çıtlaklı	1422163935.000000
Bakırlı	1398225834.000000
eti senin kemiği benim	1266737675.000000
bedenli	1421801275.000000
alamod	1421792252.000000
tamalgı	1261300421.000000
Babadan mal kalır, kemal kalmaz	1252947935.000000
çihardost	1338573075.000000
yolsuz	1423228965.000000
karın zarı yangısı	1216487551.000000
ateş gemisi	1216404522.000000
Celalilik	1422039196.000000
kefil	1412009889.000000
Yoğun	1422149199.000000
bulaşık adam	1216415264.000000
Şarköy	1398266141.000000
kefir	1324737508.000000
hayalen	1163692689.000000
Hoğtaş	1422074054.000000
yalın isim	1216572647.000000
ortaya düşmek	1421762110.000000
çağ	1416675928.000000
zâîr	1421943624.000000
su yılanıgiller	1216548947.000000
zâît	1421943631.000000
işletiş	1216482132.000000
su yosunları	1216548962.000000
Kurt dumanlı havayı sever	1424787539.000000
eline doğmak	1421716783.000000
esmer küf	1216459379.000000
sonunu almak	1421779584.000000
barhana	1318770473.000000
patlıcan kebap	1216530931.000000
Dol	1422047697.000000
fenaya çekmek	1421822942.000000
yuvarlanma	1216580100.000000
bağıtlanmak	1421697257.000000
akortsuzlaştırma	1403672008.000000
damlatmak	1421708608.000000
Turancılık	1216564304.000000
rica etmek	1239424549.000000
muallak	1421891294.000000
öğrencelik	1216519692.000000
Aksüt	1398137474.000000
Sışıdu	1353597822.000000
barışık olmak	1421696485.000000
Acar	1398131676.000000
ağız ağıza vermek	1349189467.000000
egzersiz yapmak	1421715792.000000
yenmek	1422227044.000000
Otmuş	1353581377.000000
radar	1409465549.000000
biçki dikiş yurdu	1216411837.000000
dublâjcı	1216454379.000000
halayık	1375501218.000000
puslandırmak	1421767045.000000
lâedri	1216501261.000000
Kürümilli	1422098450.000000
didiklenmek	1421711198.000000
kuduz	1421878875.000000
Borçul	1353484187.000000
durulmak	1421713945.000000
fizik kondüsyonu	1216462723.000000
dış zar	1216451241.000000
Güneyçevirme	1422066414.000000
pupa yelken	1237113897.000000
Mollacelil	1422103995.000000
öncü tiyatro	1216520609.000000
Ölü aşı neylesin, türbe taşı neylesin	1209754885.000000
şâkul	1394376015.000000
şart koşmak	1422257701.000000
yanık	1421937594.000000
peylenme	1216532286.000000
fayans	1396983674.000000
Norfolk Adası	1247211282.000000
Yukarısökü	1422151928.000000
su gelmek	1421780804.000000
darılgan	1421811331.000000
hınçsız	1421862480.000000
bulanış	1216415249.000000
miskinleşmek	1421756254.000000
Küçükpirveli	1422099681.000000
Albayrak	1398143808.000000
torbalamak	1422207457.000000
tepesinde havan dövmek	1189165031.000000
darülaceze	1352235410.000000
Yukarıkalamış	1422150762.000000
mihman olmak	1421755881.000000
dondurulmak	1421713130.000000
muammalık	1216510522.000000
içtenliksiz	1421869736.000000
Yeşilbağlar	1422146697.000000
krupiyelik	1216498200.000000
zayıf sesli	1421942523.000000
kısa kafalı	1421876577.000000
Belceağaç	1398249549.000000
ezim evi	1216460672.000000
ökenme	1378836710.000000
Koçali	1422092670.000000
ad çekmek	1421685325.000000
sidik yolu	1216544687.000000
Atyolu	1398169537.000000
şem	1424141283.000000
denizaslanı	1246947583.000000
fakirce	1421822087.000000
Daşkı	1422043406.000000
Elmalı	1422052820.000000
şeb	1408289175.000000
Karacahisar	1422078346.000000
platinlenmek	1421766096.000000
Baylamış	1422027648.000000
pirelenmek	1421765638.000000
sonahar	1256987351.000000
Kuylu	1422095260.000000
işletme defteri	1216482137.000000
Altıpınar	1398153857.000000
sözlü	1421922466.000000
cezasınıçekmek	1421706618.000000
deneyimci	1216449932.000000
Araplı	1398155268.000000
uygulamalı dil bilimi	1216567033.000000
Nazileştirme	1216514344.000000
Kadınkule	1223744174.000000
üzerine düşmek	1422253882.000000
peçesiz	1421906049.000000
çalışan dağlar aşar,çalışmayan yol açar	1240723269.000000
köpeksiz	1421880629.000000
Sebil	1422117435.000000
ölüm kalım	1216520272.000000
çevresel etki değerlendirmesi	1341112579.000000
kaktüsgiller	1216484418.000000
Alınteri	1398151807.000000
Tunuç	1422131689.000000
Yankaya	1422139009.000000
buyrukçu	1318780725.000000
dişlenmek	1421712706.000000
diklenmek	1421711448.000000
faullü	1421822465.000000
çalmadan oynamak	1422239264.000000
Peynirli	1422111071.000000
duyumsuz	1421816097.000000
çokramak	1422245933.000000
ay tutulması	1351244930.000000
Pelitbükü	1422110792.000000
borçlandırılmak	1421702080.000000
imreniş	1216479773.000000
Mağaraobruğu	1422102033.000000
alaybozan	1351075881.000000
Meşelidere	1422103499.000000
pare	1411530264.000000
dilinim	1409973218.000000
bahsi kaybetmek	1421695889.000000
eşkere	1421821730.000000
park	1420522905.000000
sultani	1421921243.000000
Karayün	1422080938.000000
pars	1422995757.000000
menecerlik	1216507035.000000
ikmale bırakmak	1421733258.000000
baba yurdu	1318768939.000000
sapartayı vermek	1421772689.000000
alkol	1388234090.000000
ıraklık açısı	1230544149.000000
bulanık	1414065749.000000
Kutluboğa	1353552676.000000
pestilleşmek	1421765258.000000
bastıbacak	1421800457.000000
Adamın iyisi alışverişte belli olur	1209747923.000000
bağrıştırma	1216406976.000000
telâşsız	1216558527.000000
Üçırmak	1422169834.000000
alazlamak	1421687422.000000
Hakkârililik	1224313426.000000
Tunus	1405879698.000000
yakın göçüşme	1216572233.000000
Çalıdere	1422156839.000000
yirmek	1422229157.000000
İslahiye	1398266093.000000
Acıağaç	1398131799.000000
Oyratlı	1422109482.000000
çelebilik	1216444653.000000
Çıralı	1422163715.000000
açık ellilik	1318768197.000000
Aşağıgökdere	1398219136.000000
çömez	1216447291.000000
uzak görüş	1216567441.000000
tezli	1421926613.000000
yakasına sarılmak	1422220639.000000
çakşırsız	1421945191.000000
Düzgeçit	1422050892.000000
boyatılmak	1421702233.000000
altın çağ	1216400846.000000
gözenek	1365571917.000000
paketlememe	1402405370.000000
Başlı	1398247974.000000
gözden geçirmek	1421726202.000000
namzet göstermek	1421758947.000000
Orçan	1422108650.000000
ürpertme	1216568454.000000
hakketme	1216470891.000000
Erkeli	1422054526.000000
yolları ayrılmak	1422230518.000000
kısaca	1325007082.000000
müstahzar	1421895402.000000
Karadoğma	1353514205.000000
Tahtyurt	1422123875.000000
akselerograf	1314194353.000000
namussuzluk	1216513901.000000
gözetleyici	1216468795.000000
anıtlaştırmak	1421689623.000000
kıtlaşma	1216493009.000000
Altınyurt	1398153728.000000
Aynaoğlu	1398176471.000000
yemlik	1421939420.000000
çalma	1336843193.000000
Encekler	1422053592.000000
anaforculuk	1314197521.000000
Günaçtı	1422065816.000000
tefeci	1217691242.000000
pusatçı	1216534563.000000
Aşağıdağdere	1398218441.000000
Ağcakeçili	1398216434.000000
savma	1216540503.000000
kolaçan etmek	1421746780.000000
seğirmek	1421776244.000000
Karain	1422079360.000000
Karaim	1411882978.000000
emprime	1216457719.000000
Şahnahan	1422174322.000000
gelin alayı	1216464718.000000
seyrekleşme	1216543114.000000
havada kalmak	1421729327.000000
Acarbay	1353363272.000000
ontolojizm	1216517628.000000
su deposu	1216548755.000000
ölçülme	1216520066.000000
Pazarbeleni	1422110365.000000
limonluk	1216502705.000000
Ahsen	1353138853.000000
denme	1236562877.000000
Bengi	1353183933.000000
intihabat	1216480546.000000
apandisit	1342808432.000000
mavi saksağan	1245522076.000000
Ördek	1208516450.000000
yirmi beş	1421940276.000000
cızıldama	1216442120.000000
Çıtırkı	1422163917.000000
müteahhit	1376164258.000000
Çamoluk	1398265238.000000
Güney Okyanusu	1422066079.000000
silo	1409081199.000000
gaş	1216471628.000000
brülör	1318779863.000000
dinamitlenmek	1421711908.000000
Fidanlı	1422058382.000000
Aşına	1353169736.000000
direklik	1421814555.000000
kafeslemek	1421739089.000000
kamburlaştırmak	1421739846.000000
silâhlık	1216544932.000000
üstçavuşluk	1216568606.000000
İmancı	1422171506.000000
sahit	1256483691.000000
sahip	1419071668.000000
vamp	1421933310.000000
sahil	1372128991.000000
Eken biçer, konan göçer	1351417464.000000
sahih	1423052562.000000
Poyrazdamları	1422111993.000000
sit alanı	1216545848.000000
mersin balıkları	1216507615.000000
nakip	1216513621.000000
evlenmek	1421718862.000000
Davutköy	1422042434.000000
kutlulamak	1421748982.000000
alaca aş	1320695973.000000
peynirimsi	1421905970.000000
bosbolamadık	1421804715.000000
Çakırcı	1422156182.000000
kızgınlaşma	1216493482.000000
dönenme	1216454003.000000
yaşa basmak	1189420254.000000
Gözede	1422063832.000000
Arıyağı	1353163891.000000
beserek	1216410938.000000
nakit	1415763237.000000
Yeniyar	1422145694.000000
Solaklar	1422120831.000000
mukallitlik	1216511087.000000
Mongolist	1216510145.000000
Kızağılı	1422088912.000000
asfalya	1320778262.000000
kâküllü	1421880168.000000
canı burnunda olmak	1421705534.000000
umut vermek	1422213866.000000
itlenmek	1421736581.000000
Kötekli	1422097601.000000
DDK	1393949962.000000
Zeytindağ	1422155220.000000
Erikdibi	1422054286.000000
Boyaklı	1422032603.000000
sıyırgı	1378524684.000000
kayşa	1409974232.000000
Endonezya Cumhuriyeti	1247138887.000000
Bahacan	1353426777.000000
Dana	1422041639.000000
Arafat	1398155030.000000
anasonsuz	1421794264.000000
sultan	1409596646.000000
Gazianteplilik	1224313374.000000
kükürtlenmek	1421750764.000000
yakıcı	1421937013.000000
şımartılmak	1422259127.000000
tevkif	1409830661.000000
sarı kuyruksallayan	1245883625.000000
kalkışmak	1421739713.000000
rasyonel sayı	1394694685.000000
Eşek eve gelmiş, yorga yolda kalmış	1209752107.000000
bozuntuya vermemek	1421702594.000000
Çavuşağa	1422159671.000000
yedilmek	1422226366.000000
harabat	1384619727.000000
rastlaşmak	1421769474.000000
karşı	1422279139.000000
Yagla	1422136820.000000
cismen	1295705353.000000
hafazanallah	1311062946.000000
mitleştirme	1216509820.000000
fassal	1216461210.000000
gölerme	1216467907.000000
amilâz	1216401146.000000
tutuklama	1409830721.000000
Kavalköy	1422082535.000000
ay parçası	1340530540.000000
gönlünü karartmak	1421725455.000000
Kervan	1422085680.000000
sürmeli çalı kuşu	1245813116.000000
müteferrik	1421896181.000000
üzüm şırası	1216569251.000000
terevvuh	1210696683.000000
toplatılmak	1422207166.000000
tipocu	1216562037.000000
denizköpüğü	1394373334.000000
Görentaş	1422063450.000000
kalmak	1421739742.000000
gaz	1408854175.000000
gay	1422699506.000000
bukanak	1216415195.000000
gar	1411195492.000000
çatkın	1421945855.000000
gam	1388522951.000000
ders görmek	1421710558.000000
tehirli	1421925037.000000
iktidardan düşmek	1421733353.000000
keven	1285529014.000000
meyvelenmek	1421755661.000000
Kömüklü	1422096664.000000
gazaplı	1421848593.000000
Ataköy	1398163836.000000
Körme	1422097069.000000
milim	1420997532.000000
cefalı	1421808114.000000
azımsamak	1421693614.000000
Ganiefendiçiftliği	1422058879.000000
Yukarıekecik	1422150259.000000
embriyolojik	1421818872.000000
bükülüş	1216415981.000000
çağdaşlık	1318587283.000000
perde ayaklılar	1216531752.000000
saplı meşe	1216539640.000000
mekanize birliği	1216506668.000000
şevke getirmek	1422258641.000000
Bingöldek	1422031254.000000
sağuculuk	1216538061.000000
kral suyu	1396304432.000000
yer solucanı	1245417390.000000
üstüne olmamak	1422253321.000000
pusulasız	1421908181.000000
yüksekten uçmak	1422234032.000000
özümlenme	1216529017.000000
bir taşla iki kuşvurmak	1421700769.000000
ütü altlığı	1216568969.000000
adaşlık	1377547471.000000
defalarca	1216449160.000000
cilt kapağı	1216442328.000000
toplumculuk	1358104341.000000
teshil etmek	1422200886.000000
-gimi	1390402055.000000
görmezlikten gelmek	1421725699.000000
yüreği ferahlamak	1422234541.000000
Çerçili	1422161898.000000
sülâle	1423112411.000000
nekrotik	1421898662.000000
isterik	1421868666.000000
Boşin	1422033852.000000
vazgeçmek	1414202634.000000
biyoçeşitlilik	1411973560.000000
şapadanak	1165768190.000000
Sobuca	1422120619.000000
Özlü	1422168223.000000
ayrışım	1381286853.000000
Kobuz	1353272960.000000
kasalık	1216488080.000000
Çakırca	1422156163.000000
alaza	1314194934.000000
Dalama	1422041044.000000
Dutlu	1422049866.000000
lezar	1411403876.000000
denizaslanıgiller	1246957042.000000
tergemek	1422200061.000000
ağulamak	1421694730.000000
Kalımtı	1353508146.000000
dizlerinin bağıçözülmek	1421712487.000000
göz banyosu	1216468640.000000
haptetmek	1421728776.000000
boyun vermek	1421702417.000000
akifer	1344280159.000000
lodosluk	1216502882.000000
Devepınarı	1422045855.000000
diyalekt	1353896952.000000
neozoik	1421898775.000000
eli sağanli	1384418627.000000
ambalajlamak	1421689164.000000
payansız olmak	1421764452.000000
Yukarıgündeş	1422150496.000000
basıklık	1387856811.000000
hurma lorisi	1245427358.000000
yer vermek	1422227163.000000
çukurlu	1421948119.000000
tırtıllı bıçak	1298034555.000000
kolayını aramak	1421746750.000000
Bağım	1422027884.000000
abajur	1360517688.000000
Çömlektepe	1422166349.000000
flamingolar	1246902993.000000
yıldırımla vurulmuşa dönmek	1422228522.000000
bırakılma	1216411653.000000
Bağır	1422027901.000000
semi	1360405097.000000
oya çiçeği	1216519000.000000
seme	1421916139.000000
Yukarıburnaz	1422149910.000000
sema	1409681236.000000
fototaksi	1391586274.000000
asker olmak	1421691401.000000
karamandola	1421872778.000000
soyutlaşmak	1421780102.000000
genleşme katsayısı	1217699296.000000
kirş	1216494232.000000
sevinçten uçmak	1188986099.000000
medeniyeci	1216506470.000000
yufka yürekli	1421941075.000000
Kuyluca	1422095269.000000
Gökkağan	1353498713.000000
Yavıhasan	1422140742.000000
Burka	1422034821.000000
Yığrık	1422148340.000000
manyaklaşma	1216505159.000000
Burke	1422034838.000000
Arnavutlaştırmak	1318697788.000000
ipince	1421867810.000000
larp	1164816459.000000
ana kucağı	1314197391.000000
ayrıvurumlu	1318767466.000000
özdekçilik	1425211866.000000
ses ikizleşmesi	1216542675.000000
lari	1390327628.000000
kazıklı	1421874091.000000
evlekleme	1216460340.000000
tuzluya oturmak	1267826351.000000
Lear arası	1245259526.000000
hristo	1216475805.000000
Ölüm yüz aklığı	1209754902.000000
film çekmek	1421720640.000000
çağrılı	1216443066.000000
dünya görüşlü	1421816681.000000
dikiş payı	1216451559.000000
mertebe	1397590631.000000
el tazelemek	1421716222.000000
haddinden fazla	1421859097.000000
Ceyhun	1353210862.000000
puntolu	1421908084.000000
barparalel	1318770584.000000
Abdalın karnı doyunca gözü pabucundadır	1209746187.000000
idadiye	1216477917.000000
Duma	1422049178.000000
sağlamlaşma	1216537948.000000
muamele etmek	1421756662.000000
yabalama	1216571391.000000
Demirkağan	1353488235.000000
şerit değiştirmek	1422258590.000000
Çöplü	1422166421.000000
ayçöreği	1318767602.000000
çözünmek	1422247408.000000
dağlama	1216447933.000000
gammazlanmak	1421722109.000000
taksirli suç	1267653469.000000
yığış	1216577826.000000
tersiyer	1421926323.000000
fayansçı	1236568414.000000
park etmek	1421763862.000000
araban kürdi	1314200156.000000
pıntık	1421906394.000000
abayı yakmak	1421684662.000000
Adige	1422023305.000000
hasretmek	1421729116.000000
araklama	1314200300.000000
getto	1405519648.000000
açık söylemek	1421693797.000000
Nikaragua	1406554805.000000
kara karınlı kum kuşu	1245338772.000000
yıvışık	1421940444.000000
adileştirmek	1421685615.000000
daraltıcı	1216448760.000000
Aşağıtırtar	1398221939.000000
tatlılaşma	1216556778.000000
tedavülden kalkmak	1422195988.000000
karabaş patka	1245317818.000000
Bağış	1353171184.000000
tozlaşmak	1422208001.000000
Zengin kesesini döver, zügürt dizini	1209756033.000000
Diphacı	1422047065.000000
çıplak tohumlular	1220842888.000000
yastık bıyık	1216574959.000000
işlemek	1421738183.000000
korkutucu	1421878225.000000
yayın dışı	1216575684.000000
tatlanma	1216556714.000000
uyku gözünden akmak	1260714659.000000
bağımlı değişken	1393345551.000000
Gümüşdöven	1422065426.000000
yapmacıklı	1421937862.000000
başakçı	1216408667.000000
Devletlinin karnı gen gerek	1209750982.000000
basîretli	1421800482.000000
Malı ongun olanın adı angın olur	1209754551.000000
flok	1406356936.000000
Alacahacı	1398140711.000000
Tebeut Tabiin	1263753273.000000
ana şehir	1314197433.000000
rubai	1423045558.000000
istiridye	1397111711.000000
Koşu	1353549916.000000
Akmasa da damlar	1350298027.000000
bel bel	1216410174.000000
bilmezcelik	1276985905.000000
isaf	1216480964.000000
Eşeğe altın semer vursalar yine eşektir	1209752043.000000
kira	1422822123.000000
blöf yapmak	1421701565.000000
azletme	1357843197.000000
mäkihyppy	1409190556.000000
taannüt etmek	1421784298.000000
önünü kesmek	1422249600.000000
sepetlenmek	1421775237.000000
Sarıabalı	1422114695.000000
ponzalamak	1421766339.000000
töhmetlendirme	1216563582.000000
Makaraç	1353565446.000000
süngüsü düşük	1421922723.000000
yufka kebabı	1216579538.000000
kırdırtma	1209160273.000000
katyapı	1217700478.000000
nideceğim	1227763808.000000
Kavak uzaya uzaya göğe yetmez	1209753820.000000
sözünü balla kesmek	1188638094.000000
karıncalanış	1216487569.000000
buhurdan	1318780074.000000
Gözova	1422064041.000000
eksicik çekerliği	1217698945.000000
tıkır tıkır	1216561177.000000
sınırdaş	1421918176.000000
başlangıç tutmak	1421698416.000000
Eliktekke	1422052591.000000
dâhili nizamname	1216448009.000000
Duacı	1422049046.000000
terakkiperver	1421926066.000000
promosyonlu	1421907712.000000
kara borsa	1388608339.000000
plaka	1384411563.000000
ırgama	1216476550.000000
hastalık	1412215773.000000
ipekkuyruk	1293240232.000000
paranoya	1413474951.000000
Gücek	1422064386.000000
figürlü	1421823590.000000
Sarıt	1422115810.000000
Toklukdemir	1353612170.000000
Günermiş	1353499759.000000
Sarık	1422115370.000000
turus	1421929049.000000
İslamlı	1422173129.000000
cazcılık	1216441218.000000
yaban enginarı	1216571417.000000
paraboloit	1216529790.000000
orta elçi	1216518154.000000
çorbada tuzu olmak	1418983116.000000
bahaneli	1421799649.000000
Aysaklı	1398176640.000000
Kutluk	1422095176.000000
Şeyhyusuf	1422175910.000000
savunucu	1390054168.000000
kulak tutmak	1421748189.000000
boğumlamak	1421702799.000000
Emirfakılı	1422053319.000000
molas	1409975372.000000
yaylandırmak	1422225243.000000
kaymaklanma	1216489352.000000
kadrocu	1421871172.000000
karartılmak	1421740818.000000
taşeron	1401359661.000000
İnsan beşer, kuldur şaşar	1259078749.000000
muhassasat	1216510878.000000
tek adam gösterisi	1216557906.000000
manzaralı	1421886003.000000
asaleten	1166250715.000000
göktaşı	1354458308.000000
Çatakbahçe	1422158808.000000
Beyrem	1353478973.000000
Beyrek	1353478942.000000
eğir kökü	1216456146.000000
sağucu	1216538058.000000
Yuvalıdam	1422153803.000000
yenilik	1415772333.000000
yalın üslûp	1216572659.000000
Küçükçobanlı	1422100083.000000
Başkonak	1398247670.000000
alçılı	1421793591.000000
sürgen doku	1216550222.000000
Celâlilik	1216441410.000000
deniztarağı	1216450166.000000
müşkülâtlı	1421897157.000000
günberi	1216469824.000000
Hakk'ın rahmetine kavuşmak	1269979015.000000
pay çıkarmak	1421764421.000000
absorplayıcı	1322505601.000000
Aşağıkırıklar	1398220638.000000
Afyon	1422023426.000000
pipet	1324281900.000000
tavuk biti	1216557066.000000
sosyal gelişme	1216547390.000000
emarecik	1216457530.000000
bönleşme	1216414769.000000
yalıyar	1319743177.000000
Bileciklilik	1224313040.000000
derecelendirmek	1421710407.000000
Türkistan	1344048460.000000
Yunakdere	1422153205.000000
gün tertibi	1314855487.000000
nutuk atmak	1188213131.000000
çıtırdamak	1422244715.000000
Çakıryiğit	1422156414.000000
uzamsal özellik	1217702239.000000
ucaysı	1217702168.000000
Çeken	1422161124.000000
Yukarıyaylabel	1422152255.000000
efsaneleştirmek	1421715704.000000
pişirgeç	1216532896.000000
Ağaççamı	1398216261.000000
aneroit	1396645592.000000
çatlama	1216444194.000000
kadınlar hamamı	1216483809.000000
oksijenlenebilir	1216516660.000000
Davuteli	1422042409.000000
konumlama	1220205696.000000
bakarkör	1318769463.000000
Bozkuş	1353484654.000000
ağırsamak	1421694525.000000
uğruluk	1216566024.000000
ağrısız başına kaşbastıbağlamak	1421694717.000000
Pelitalan	1422110783.000000
neşide	1342766231.000000
el sanatları	1216456851.000000
eyer vurmak	1421718982.000000
yüreği katılmak	1422234644.000000
ozonlaşma	1216519410.000000
aksilik	1314194380.000000
zıpır	1421943060.000000
amfor	1314196908.000000
bandırmak	1421696289.000000
Türk kupası	1216565312.000000
bulaşık deterjanı	1333997476.000000
kefeni boynunda olmak	1421742706.000000
odun sobası	1216516402.000000
Akmazdam	1398136659.000000
Çavlak	1422159598.000000
Çavlan	1422159607.000000
Karacahalil	1422078322.000000
tartalli	1299950656.000000
cuma namazı	1411702894.000000
çengellenmek	1422241963.000000
üç budak	1216567831.000000
Barçadurdu	1353438053.000000
tutuklanmak	1422209672.000000
isim soylu yüklem	1394036784.000000
Emlakkale	1422053526.000000
çerçevecilik	1216445021.000000
Güçlü	1422067882.000000
Aşağıkükür	1398221091.000000
olein	1236956135.000000
borazan	1226132249.000000
oleik	1216517018.000000
yaka bir tarafta, paça bir tarafta	1189422680.000000
ablâtif	1370376047.000000
Kabala	1422075482.000000
kuskunsuz	1421879793.000000
solumaz	1408991884.000000
Büyükkabaca	1422037281.000000
çoktürel tezlendirme	1217698325.000000
Ürdün Haşimi Krallığı	1282524156.000000
urodel	1357459539.000000
yeşilli	1216577543.000000
kumlamak	1421748398.000000
Çiğilarslan	1353675789.000000
solumak	1421779397.000000
hamança	1375889064.000000
Kabahıdır	1422075335.000000
düşçü	1216455279.000000
dış yarıçap	1216451235.000000
yer üstü	1243861063.000000
belirginlik	1318775214.000000
taş sürmek	1422194596.000000
Timinciler	1422129047.000000
çatık çehreli	1421945810.000000
paydaş	1422997959.000000
formda olmak	1421721321.000000
sapkı	1216539602.000000
engellenmek	1421717446.000000
çekince koymak	1422241309.000000
Tuturgu	1422132466.000000
yüzeysel	1421941953.000000
su bilimi	1305100394.000000
açık zaman	1216396370.000000
Burçaklı	1422035131.000000
yıktırılma	1216577927.000000
yanaşma	1216573063.000000
Yahudi pazarlığı	1216572074.000000
hoplatılmak	1421731013.000000
yemlenme	1216576694.000000
Kızılsaray	1422089777.000000
bagdat	1318769192.000000
Dünya iki kapılı handır	1209751226.000000
Numanpaşa	1422106711.000000
alabalıkgiller	1333875803.000000
kemik kesilmek	1421742959.000000
Çamköy	1422157668.000000
muaşeret	1422925101.000000
Işıkören	1422075169.000000
Allah verirse el getirir, sel getirir, yel getirir	1209748401.000000
Çaygökpınar	1422159999.000000
Kirenci	1422087691.000000
kafa dinlemek	1187949438.000000
sonradan görme	1421919598.000000
sesçi	1216542734.000000
kısıtlı	1421876677.000000
Ülgi	1422168588.000000
Evciyenikışla	1422056655.000000
örün sunucusu	1271065632.000000
Tavaözü	1422125346.000000
kordon altına almak	1421747383.000000
çın çın	1216445705.000000
arkeen	1377958965.000000
Akarsu Çamçin	1422023530.000000
Erankastöşek	1353491067.000000
biçimsizleştirmek	1374929180.000000
bölünmek	1421704601.000000
Aşağıçiğil	1422026504.000000
Altınözük	1353151604.000000
dünya kazan ben kepçe	1187779042.000000
Arpaderesi	1417286330.000000
yanaşıklık	1211291184.000000
bîgaye	1421806381.000000
mevzilenme	1216508284.000000
Gündüzalp	1353499683.000000
aksayış	1320179245.000000
usulcacık	1237512996.000000
toprak çimento	1216563067.000000
Gülşehri	1422065240.000000
çirkinleşme	1216446532.000000
patırdatmak	1421764308.000000
tadı damağında kalmak	1421784635.000000
dönme	1421816416.000000
Salkaya	1422113664.000000
Kızılinler	1422089570.000000
kokusuz	1421877597.000000
Düğüncülü	1422051145.000000
Yarım elma, gönül alma	1209755757.000000
yağ yakıt	1216571747.000000
dünyadan haberi olmamak	1421714799.000000
Türkbeylikkışla	1422133460.000000
Işıkkara	1422075077.000000
bandana	1420643689.000000
dağınıkça	1216447882.000000
nurlanış	1216516022.000000
inayette bulunmak	1421734315.000000
Çıplak	1422163620.000000
muammalı	1421891322.000000
asimetri	1319484676.000000
Yunanistan	1361183298.000000
meyve kabuğu	1423622140.000000
Vedik dini	1422136300.000000
imha etmek	1421734060.000000
Barakdağı	1398242268.000000
ahlâksızlık etmek	1421686359.000000
altın vuruş	1309244697.000000
şahitlik etmek	1422256998.000000
peşinden sürüklemek	1188625711.000000
kaynak kişi	1216489377.000000
Boncuklu	1422032162.000000
kireçsileme	1216494101.000000
üretim evi	1216568357.000000
silkindirme	1216545128.000000
esseh	1421820359.000000
olmazlık	1216517120.000000
alaşımlamak	1421687438.000000
Gönül düştü bir boka o da misk gibi koka	1353161506.000000
meleme	1421887900.000000
lâkırdıcı	1421883669.000000
gayrisafi ulusal hasıla	1415770774.000000
randevu vermek	1421769331.000000
kortizon	1298640761.000000
ikicilik	1220098236.000000
Çobanın gönlü olursa tekeden yağ çıkarır	1326552993.000000
ananasgiller	1216401544.000000
köşe yastığı	1216497714.000000
Atlar tepişir, arada eşekler ezilir	1209749239.000000
mukavvi	1421892131.000000
Aşağışehirören	1398223298.000000
kumru	1349150471.000000
patlamalı	1421904848.000000
imge	1376820399.000000
Költegin	1353553929.000000
Hacımahmutlu	1422068900.000000
abartmasızca	1405404884.000000
Behik	1422028416.000000
Gön yufka yerinden delinir	1209752374.000000
halim selim	1421859507.000000
Camönü	1422038702.000000
gelir gider	1216464774.000000
abecesayısal kod	1356857590.000000
Çından	1422163492.000000
irem	1342792978.000000
postuna saman doldurmak	1210591625.000000
Üçgül	1422169769.000000
Hasandolu	1422071504.000000
Çağabey	1422160728.000000
vuruşma	1216571308.000000
vareste kalmak	1422217067.000000
kaçınık	1421874162.000000
Böyle baş böyle tıraş	1209750307.000000
Mazlumun ahı, indirir şahı	1289649656.000000
elinden tutmak	1421716758.000000
eli ayağıdolaşmak	1421716570.000000
yansımasız	1421937722.000000
Akçagöze	1398138662.000000
antrepocu	1314199446.000000
meskun mahal	1226157214.000000
vadetme	1216569347.000000
kararlılık	1406773121.000000
kurgu bilimi	1216499074.000000
Kiribati	1412606040.000000
İbrahimşeyh	1422170409.000000
oynama	1216519124.000000
Koyunağılı	1422092077.000000
cebrî	1421808048.000000
metruk	1421889226.000000
bakışım	1422850222.000000
mobilize etmek	1421756393.000000
bakışık	1421799842.000000
rüzgârlanma	1216537113.000000
kapalı duruşma yapmak	1421740357.000000
Ergene var ergene, kaygısız gir yorgana	1209751974.000000
yılgınlık	1216578182.000000
Haziran	1348574143.000000
yarma taarruzu	1216574719.000000
Karagölya	1422079029.000000
şehit etmek	1422258156.000000
yeminbaz	1364999708.000000
yeni	1422292102.000000
gambot	1216463706.000000
yetimhane	1216577608.000000
Girinoğlan	1422061029.000000
klâsör	1216494448.000000
akıllı olmak	1421686634.000000
çatınma	1216444122.000000
zekâlı	1421942679.000000
yürürlüğe konmak	1422235277.000000
ukalâca	1421930868.000000
mühürleme	1216512192.000000
Epsemce	1422053742.000000
şivekâr	1421985393.000000
yerinmek	1422227606.000000
Değirmene gelen nöbet bekler	1209750745.000000
Dazkaya	1422042664.000000
anlaşılma	1319468696.000000
degrape	1252431000.000000
badanalı	1421799569.000000
kılaç	1351884618.000000
Palyatif	1421904042.000000
çekimlemek	1422241290.000000
söyleyeceği olmak	1421782751.000000
Gülkoru	1422064910.000000
artıuç	1217697646.000000
ısırma	1216476664.000000
Muallim	1422104403.000000
Borçlunun dili kısa gerek	1209750239.000000
Çayıroluk	1422160270.000000
fasîhane	1182157406.000000
Kançı	1353270161.000000
